,time,open,high,low,close,volume,trades,start
0,1627990200000.0,2507.71,2509.28,2482.69,2489.13,15244.14148,53678.0,2021-08-03 11:30:00
1,1627992000000.0,2489.13,2518.63,2451.0,2488.75,50157.59241,58980.0,2021-08-03 12:00:00
2,1627993800000.0,2488.58,2504.09,2477.23,2501.05,14299.67905,19784.0,2021-08-03 12:30:00
3,1627995600000.0,2501.05,2514.77,2498.53,2511.08,12330.07798,19450.0,2021-08-03 13:00:00
4,1627997400000.0,2511.08,2523.08,2509.45,2513.76,15070.92871,24042.0,2021-08-03 13:30:00
5,1627999200000.0,2513.77,2533.6,2508.05,2525.08,16790.89085,29243.0,2021-08-03 14:00:00
6,1628001000000.0,2525.08,2540.55,2506.6,2513.14,18745.90143,27801.0,2021-08-03 14:30:00
7,1628002800000.0,2513.15,2517.73,2482.4,2489.75,19353.13068,45780.0,2021-08-03 15:00:00
8,1628004600000.0,2489.75,2505.53,2475.0,2496.57,15393.36965,38599.0,2021-08-03 15:30:00
9,1628006400000.0,2496.62,2503.0,2480.18,2489.55,14077.05501,21222.0,2021-08-03 16:00:00
10,1628008200000.0,2489.55,2501.37,2483.28,2499.47,11560.72087,17131.0,2021-08-03 16:30:00
11,1628010000000.0,2499.47,2510.96,2488.02,2491.01,13483.7773,24355.0,2021-08-03 17:00:00
12,1628011800000.0,2490.67,2499.14,2466.66,2469.03,13404.04335,18607.0,2021-08-03 17:30:00
13,1628013600000.0,2469.04,2478.16,2451.14,2462.43,22841.72596,60355.0,2021-08-03 18:00:00
14,1628015400000.0,2462.42,2488.96,2456.52,2485.7,11144.75529,45063.0,2021-08-03 18:30:00
15,1628017200000.0,2485.74,2495.92,2480.03,2490.71,5801.42581,13073.0,2021-08-03 19:00:00
16,1628019000000.0,2490.54,2497.4,2467.5,2474.99,7992.70307,14144.0,2021-08-03 19:30:00
17,1628020800000.0,2474.69,2481.94,2452.34,2476.78,16502.56317,31435.0,2021-08-03 20:00:00
18,1628022600000.0,2476.78,2489.44,2461.54,2485.04,9574.64659,22661.0,2021-08-03 20:30:00
19,1628024400000.0,2484.93,2492.87,2479.13,2490.2,8879.0705,14996.0,2021-08-03 21:00:00
20,1628026200000.0,2490.2,2497.39,2473.9,2489.73,7325.37014,15716.0,2021-08-03 21:30:00
21,1628028000000.0,2489.94,2528.11,2488.0,2526.6,16162.77645,26830.0,2021-08-03 22:00:00
22,1628029800000.0,2526.6,2530.19,2503.95,2513.21,8796.58757,14104.0,2021-08-03 22:30:00
23,1628031600000.0,2512.89,2529.32,2509.0,2509.52,9883.27897,17761.0,2021-08-03 23:00:00
24,1628033400000.0,2509.47,2521.72,2493.81,2509.04,10850.12943,18970.0,2021-08-03 23:30:00
25,1628035200000.0,2508.51,2524.88,2483.36,2488.01,15199.03035,46817.0,2021-08-04 00:00:00
26,1628037000000.0,2488.01,2521.0,2482.66,2517.06,12198.13835,41008.0,2021-08-04 00:30:00
27,1628038800000.0,2516.91,2524.19,2508.51,2521.43,10394.95634,42704.0,2021-08-04 01:00:00
28,1628040600000.0,2521.44,2538.24,2516.04,2523.73,15899.59657,49126.0,2021-08-04 01:30:00
29,1628042400000.0,2523.78,2536.21,2506.2,2516.09,14306.13606,21125.0,2021-08-04 02:00:00
30,1628044200000.0,2516.09,2523.0,2510.0,2512.68,5200.20208,9397.0,2021-08-04 02:30:00
31,1628046000000.0,2512.71,2515.15,2487.01,2489.04,8985.84576,17086.0,2021-08-04 03:00:00
32,1628047800000.0,2489.03,2503.66,2484.34,2484.82,7993.44265,14847.0,2021-08-04 03:30:00
33,1628049600000.0,2484.82,2500.0,2471.37,2484.99,11614.33035,54219.0,2021-08-04 04:00:00
34,1628051400000.0,2485.0,2502.64,2478.59,2496.43,7843.09188,47570.0,2021-08-04 04:30:00
35,1628053200000.0,2496.28,2516.45,2495.7,2511.09,13337.09061,18050.0,2021-08-04 05:00:00
36,1628055000000.0,2511.1,2518.0,2494.16,2496.73,10207.23912,14944.0,2021-08-04 05:30:00
37,1628056800000.0,2496.73,2499.51,2487.41,2493.55,8161.06153,12341.0,2021-08-04 06:00:00
38,1628058600000.0,2493.55,2508.76,2481.51,2487.42,10298.76732,16523.0,2021-08-04 06:30:00
39,1628060400000.0,2487.42,2493.24,2475.29,2483.19,9654.52691,15882.0,2021-08-04 07:00:00
40,1628062200000.0,2483.2,2484.04,2465.0,2478.71,13461.96294,19800.0,2021-08-04 07:30:00
41,1628064000000.0,2478.82,2489.85,2467.05,2469.6,13484.70531,20928.0,2021-08-04 08:00:00
42,1628065800000.0,2469.6,2479.2,2457.68,2477.15,14915.57632,21785.0,2021-08-04 08:30:00
43,1628067600000.0,2477.15,2485.8,2470.0,2481.62,11598.77142,62065.0,2021-08-04 09:00:00
44,1628069400000.0,2481.63,2486.0,2475.0,2479.44,9903.95478,60709.0,2021-08-04 09:30:00
45,1628071200000.0,2479.25,2484.66,2471.83,2484.17,6120.82782,13058.0,2021-08-04 10:00:00
46,1628073000000.0,2484.17,2506.0,2484.17,2500.0,15923.97872,20863.0,2021-08-04 10:30:00
47,1628074800000.0,2500.0,2512.52,2497.21,2501.62,13901.24641,32727.0,2021-08-04 11:00:00
48,1628076600000.0,2501.62,2509.37,2499.71,2505.8,9498.51639,27815.0,2021-08-04 11:30:00
49,1628078400000.0,2505.81,2524.68,2504.76,2522.29,14366.75529,23106.0,2021-08-04 12:00:00
50,1628080200000.0,2522.23,2593.99,2517.0,2588.61,63895.72746,80983.0,2021-08-04 12:30:00
51,1628082000000.0,2588.45,2621.02,2572.58,2611.66,51959.70798,81407.0,2021-08-04 13:00:00
52,1628083800000.0,2611.66,2630.0,2601.12,2609.15,40611.59893,63575.0,2021-08-04 13:30:00
53,1628085600000.0,2609.15,2633.0,2602.84,2625.6,26384.26013,39393.0,2021-08-04 14:00:00
54,1628087400000.0,2625.67,2643.43,2613.0,2638.83,25628.06953,38920.0,2021-08-04 14:30:00
55,1628089200000.0,2638.83,2697.12,2636.02,2672.56,71595.30997,117666.0,2021-08-04 15:00:00
56,1628091000000.0,2672.54,2676.53,2655.35,2672.58,28221.96279,43139.0,2021-08-04 15:30:00
57,1628092800000.0,2672.57,2724.84,2665.5,2700.87,78755.12983,128014.0,2021-08-04 16:00:00
58,1628094600000.0,2700.9,2726.48,2695.01,2710.56,24883.90205,50020.0,2021-08-04 16:30:00
59,1628096400000.0,2710.57,2712.76,2683.6,2689.23,36850.91873,74610.0,2021-08-04 17:00:00
60,1628098200000.0,2689.23,2698.96,2665.0,2677.65,20903.72359,60526.0,2021-08-04 17:30:00
61,1628100000000.0,2677.64,2695.39,2673.89,2690.01,21303.96476,26875.0,2021-08-04 18:00:00
62,1628101800000.0,2690.01,2705.8,2683.36,2691.87,12377.30559,19790.0,2021-08-04 18:30:00
63,1628103600000.0,2691.88,2701.42,2680.0,2692.31,10473.53318,18415.0,2021-08-04 19:00:00
64,1628105400000.0,2692.31,2700.0,2680.1,2694.91,10585.73036,15801.0,2021-08-04 19:30:00
65,1628107200000.0,2694.9,2722.73,2688.66,2712.57,19660.00264,28919.0,2021-08-04 20:00:00
66,1628109000000.0,2712.58,2717.42,2701.37,2710.84,10287.56446,17398.0,2021-08-04 20:30:00
67,1628110800000.0,2710.85,2722.97,2705.0,2713.73,12816.76807,22358.0,2021-08-04 21:00:00
68,1628112600000.0,2713.85,2720.99,2706.5,2720.61,8056.11023,17297.0,2021-08-04 21:30:00
69,1628114400000.0,2720.97,2758.0,2720.81,2756.39,32531.53836,65702.0,2021-08-04 22:00:00
70,1628116200000.0,2756.37,2772.71,2701.88,2727.98,34265.36011,61003.0,2021-08-04 22:30:00
71,1628118000000.0,2727.99,2736.9,2705.03,2736.9,14507.74556,22737.0,2021-08-04 23:00:00
72,1628119800000.0,2736.9,2748.97,2716.88,2724.78,13565.06801,20259.0,2021-08-04 23:30:00
73,1628121600000.0,2724.55,2742.0,2712.31,2718.6,14650.12196,21400.0,2021-08-05 00:00:00
