,time,open,high,low,close,volume,trades,start
0,1579564800000.0,8642.35,8789.0,8488.0,8736.03,36494.687659,365621.0,2020-01-21
1,1579651200000.0,8736.04,8818.0,8590.0,8682.36,29080.557138,317424.0,2020-01-22
2,1579737600000.0,8682.77,8691.81,8306.39,8404.52,48165.944597,464805.0,2020-01-23
3,1579824000000.0,8404.52,8528.02,8238.0,8439.0,41687.529529,407271.0,2020-01-24
4,1579910400000.0,8438.99,8451.26,8254.9,8340.58,25521.157932,283118.0,2020-01-25
5,1579996800000.0,8340.01,8618.13,8293.66,8615.0,31130.485164,332612.0,2020-01-26
6,1580083200000.0,8614.39,9000.0,8535.0,8907.57,53973.542996,514196.0,2020-01-27
7,1580169600000.0,8907.57,9400.0,8862.4,9374.21,74584.853765,616678.0,2020-01-28
8,1580256000000.0,9375.34,9449.24,9216.0,9301.53,53864.065122,492545.0,2020-01-29
9,1580342400000.0,9301.57,9578.0,9204.44,9513.21,60626.744259,529570.0,2020-01-30
10,1580428800000.0,9511.52,9530.22,9210.01,9352.89,45552.022352,428547.0,2020-01-31
11,1580515200000.0,9351.71,9464.53,9281.0,9384.61,28578.067354,334972.0,2020-02-01
12,1580601600000.0,9384.41,9477.03,9120.0,9331.51,45690.91254,446558.0,2020-02-02
13,1580688000000.0,9331.59,9618.79,9234.0,9292.24,50892.133451,492124.0,2020-02-03
14,1580774400000.0,9291.35,9350.0,9093.01,9197.02,53308.175266,528930.0,2020-02-04
15,1580860800000.0,9197.02,9744.45,9177.22,9612.04,64870.415615,661758.0,2020-02-05
16,1580947200000.0,9612.03,9862.57,9526.35,9772.0,64949.706588,682179.0,2020-02-06
17,1581033600000.0,9772.0,9885.0,9730.0,9813.73,43966.114632,582249.0,2020-02-07
18,1581120000000.0,9813.87,9940.0,9667.11,9895.05,43600.843666,514573.0,2020-02-08
19,1581206400000.0,9895.04,10166.0,9880.75,10151.75,43408.475616,536848.0,2020-02-09
20,1581292800000.0,10151.72,10188.0,9756.0,9851.83,59573.084619,690308.0,2020-02-10
21,1581379200000.0,9851.74,10323.59,9700.0,10223.08,62422.395224,710170.0,2020-02-11
22,1581465600000.0,10223.08,10450.0,10223.08,10326.46,61008.06393,857655.0,2020-02-12
23,1581552000000.0,10325.33,10500.0,10080.0,10229.63,79344.358759,932802.0,2020-02-13
24,1581638400000.0,10227.78,10381.56,10111.37,10344.36,47038.480173,622310.0,2020-02-14
25,1581724800000.0,10344.36,10375.0,9801.0,9904.72,57657.202947,739781.0,2020-02-15
26,1581811200000.0,9904.46,10050.0,9638.12,9917.27,60023.999537,708070.0,2020-02-16
27,1581897600000.0,9910.7,9964.16,9452.67,9706.0,70261.011901,778058.0,2020-02-17
28,1581984000000.0,9706.0,10250.0,9576.01,10164.71,70604.124019,723413.0,2020-02-18
29,1582070400000.0,10164.78,10250.0,9350.0,9593.79,55162.586895,588760.0,2020-02-19
30,1582156800000.0,9594.65,9699.0,9400.0,9596.42,60152.342914,667387.0,2020-02-20
31,1582243200000.0,9597.21,9755.51,9550.21,9677.05,42181.554524,470599.0,2020-02-21
32,1582329600000.0,9677.05,9709.17,9560.02,9650.86,24636.757623,319961.0,2020-02-22
33,1582416000000.0,9650.85,9990.0,9645.0,9936.4,37702.089843,441935.0,2020-02-23
34,1582502400000.0,9936.4,9990.0,9473.56,9656.13,55796.59612,589384.0,2020-02-24
35,1582588800000.0,9655.52,9675.0,9250.0,9315.84,54379.344552,579079.0,2020-02-25
36,1582675200000.0,9316.48,9377.44,8633.63,8785.25,92130.345482,871018.0,2020-02-26
37,1582761600000.0,8786.0,8971.77,8531.0,8823.21,72483.578762,696646.0,2020-02-27
38,1582848000000.0,8823.25,8900.0,8445.0,8692.91,71155.208977,655727.0,2020-02-28
39,1582934400000.0,8690.8,8790.0,8523.55,8523.61,36748.183035,414175.0,2020-02-29
40,1583020800000.0,8523.61,8750.0,8411.0,8531.88,43892.201779,472019.0,2020-03-01
41,1583107200000.0,8530.3,8965.75,8498.0,8915.24,60401.31773,564535.0,2020-03-02
42,1583193600000.0,8911.18,8919.65,8651.0,8760.07,55154.997282,512762.0,2020-03-03
43,1583280000000.0,8760.07,8848.29,8660.0,8750.87,38696.482578,454817.0,2020-03-04
44,1583366400000.0,8750.99,9159.42,8746.54,9054.68,58201.866355,619552.0,2020-03-05
