,time,open,high,low,close,volume,trades,start
0,1656378000000.0,20770.5,20814.7,20553.04,20619.45,2874.79364,43823.0,2022-06-28 01:00:00
1,1656381600000.0,20619.44,20684.39,20510.0,20640.98,3109.11374,47511.0,2022-06-28 02:00:00
2,1656385200000.0,20640.99,20758.16,20630.98,20735.03,1658.46245,30968.0,2022-06-28 03:00:00
3,1656388800000.0,20735.03,20795.09,20703.3,20771.57,1386.02065,25449.0,2022-06-28 04:00:00
4,1656392400000.0,20771.58,20829.1,20735.42,20741.3,1466.51374,25900.0,2022-06-28 05:00:00
5,1656396000000.0,20741.29,20900.0,20741.29,20862.65,1860.47094,35015.0,2022-06-28 06:00:00
6,1656399600000.0,20862.64,20933.0,20830.43,20879.39,1919.57452,35861.0,2022-06-28 07:00:00
7,1656403200000.0,20879.39,21150.29,20870.01,21119.32,3974.47695,52259.0,2022-06-28 08:00:00
8,1656406800000.0,21119.32,21212.1,21046.89,21060.1,3384.99675,48753.0,2022-06-28 09:00:00
9,1656410400000.0,21060.1,21090.7,20994.87,21023.26,1594.45243,31944.0,2022-06-28 10:00:00
10,1656414000000.0,21023.25,21086.87,20904.74,20998.13,2194.73446,37720.0,2022-06-28 11:00:00
11,1656417600000.0,20998.14,21128.88,20944.04,20953.31,2187.03942,42135.0,2022-06-28 12:00:00
12,1656421200000.0,20953.31,21129.19,20869.2,21058.34,4091.2292,58863.0,2022-06-28 13:00:00
13,1656424800000.0,21058.34,21088.95,20716.67,20845.08,4402.46905,67628.0,2022-06-28 14:00:00
14,1656428400000.0,20845.09,20845.09,20588.0,20606.4,3496.66737,58006.0,2022-06-28 15:00:00
15,1656432000000.0,20606.4,20771.8,20552.0,20715.58,3094.74309,55902.0,2022-06-28 16:00:00
16,1656435600000.0,20715.57,20725.0,20596.34,20630.01,2276.57503,43819.0,2022-06-28 17:00:00
17,1656439200000.0,20630.02,20638.7,20259.33,20349.08,5878.76482,84791.0,2022-06-28 18:00:00
18,1656442800000.0,20349.07,20362.47,20218.0,20255.01,2601.61738,48506.0,2022-06-28 19:00:00
19,1656446400000.0,20255.01,20321.92,20202.01,20277.57,1982.02776,35396.0,2022-06-28 20:00:00
20,1656450000000.0,20277.58,20397.47,20274.31,20393.44,1198.43183,30700.0,2022-06-28 21:00:00
21,1656453600000.0,20393.43,20463.2,20268.05,20308.02,2040.49278,41323.0,2022-06-28 22:00:00
22,1656457200000.0,20308.01,20367.41,20210.0,20281.29,2507.04424,41743.0,2022-06-28 23:00:00
23,1656460800000.0,20281.28,20388.79,20152.0,20289.83,3027.28428,49086.0,2022-06-29 00:00:00
24,1656464400000.0,20289.83,20385.0,20236.34,20357.67,1552.19252,30981.0,2022-06-29 01:00:00
25,1656468000000.0,20357.66,20398.0,20283.87,20347.46,1452.0214,30700.0,2022-06-29 02:00:00
26,1656471600000.0,20347.47,20390.84,20231.23,20282.96,3372.00771,42675.0,2022-06-29 03:00:00
27,1656475200000.0,20282.96,20371.75,20250.0,20307.37,2160.07491,35855.0,2022-06-29 04:00:00
28,1656478800000.0,20307.38,20381.1,20071.64,20182.8,4067.93985,57443.0,2022-06-29 05:00:00
29,1656482400000.0,20182.81,20211.89,19889.0,19941.82,5436.80547,75195.0,2022-06-29 06:00:00
30,1656486000000.0,19941.82,20133.1,19900.57,20093.75,3517.48345,52431.0,2022-06-29 07:00:00
31,1656489600000.0,20093.74,20149.0,19961.81,19990.38,2410.37206,38518.0,2022-06-29 08:00:00
32,1656493200000.0,19990.38,20233.98,19971.01,20063.27,3598.30508,44948.0,2022-06-29 09:00:00
33,1656496800000.0,20063.26,20147.12,20025.0,20097.0,3038.00098,43467.0,2022-06-29 10:00:00
34,1656500400000.0,20097.0,20122.43,19854.92,20104.8,4656.69536,63130.0,2022-06-29 11:00:00
35,1656504000000.0,20104.81,20189.13,19977.18,20014.12,4072.63617,56818.0,2022-06-29 12:00:00
36,1656507600000.0,20014.12,20141.89,19892.97,20083.99,5185.96671,71137.0,2022-06-29 13:00:00
37,1656511200000.0,20083.99,20254.2,20036.71,20126.02,4232.78407,72478.0,2022-06-29 14:00:00
38,1656514800000.0,20126.01,20142.79,20000.0,20084.48,3160.5173,62506.0,2022-06-29 15:00:00
39,1656518400000.0,20084.48,20100.0,19980.71,20020.87,2763.29072,49423.0,2022-06-29 16:00:00
40,1656522000000.0,20020.87,20081.38,19921.85,20081.37,2684.01876,41809.0,2022-06-29 17:00:00
41,1656525600000.0,20081.38,20123.0,20036.3,20052.68,1823.35762,36493.0,2022-06-29 18:00:00
42,1656529200000.0,20052.67,20268.0,20036.94,20223.63,2158.13156,38525.0,2022-06-29 19:00:00
43,1656532800000.0,20223.63,20432.31,20128.0,20224.04,3566.06839,58966.0,2022-06-29 20:00:00
44,1656536400000.0,20224.04,20357.06,20196.8,20295.35,1443.38271,30903.0,2022-06-29 21:00:00
45,1656540000000.0,20295.35,20326.12,20151.77,20213.64,5882.17945,94026.0,2022-06-29 22:00:00
46,1656543600000.0,20213.64,20218.89,20052.74,20123.01,2047.52726,33123.0,2022-06-29 23:00:00
47,1656547200000.0,20123.0,20179.08,20011.17,20037.92,2386.15679,40221.0,2022-06-30 00:00:00
48,1656550800000.0,20037.91,20084.99,19951.08,20018.44,2705.05313,41232.0,2022-06-30 01:00:00
49,1656554400000.0,20018.45,20121.74,20001.5,20083.78,1203.29408,24897.0,2022-06-30 02:00:00
50,1656558000000.0,20083.78,20097.09,20047.73,20077.01,1191.54381,22690.0,2022-06-30 03:00:00
51,1656561600000.0,20077.01,20091.15,20010.83,20052.28,1661.51776,27235.0,2022-06-30 04:00:00
52,1656565200000.0,20052.28,20070.0,19964.55,20001.75,1907.58711,30544.0,2022-06-30 05:00:00
53,1656568800000.0,20001.75,20028.47,19355.0,19420.34,7724.25079,110858.0,2022-06-30 06:00:00
54,1656572400000.0,19420.33,19467.79,19310.0,19435.9,3770.0795,59224.0,2022-06-30 07:00:00
