,time,open,high,low,close,volume,trades,start
0,1625410800000.0,0.065502,0.065642,0.065479,0.065633,2483.501,3826.0,2021-07-04 15:00:00
1,1625414400000.0,0.065634,0.066586,0.065634,0.066412,8606.764,15530.0,2021-07-04 16:00:00
2,1625418000000.0,0.066414,0.06659,0.066153,0.066536,3764.921,6667.0,2021-07-04 17:00:00
3,1625421600000.0,0.066536,0.066559,0.066252,0.066271,2626.042,5057.0,2021-07-04 18:00:00
4,1625425200000.0,0.066285,0.066457,0.066221,0.066262,2418.127,4109.0,2021-07-04 19:00:00
5,1625428800000.0,0.066262,0.066288,0.066091,0.066131,1969.662,4031.0,2021-07-04 20:00:00
6,1625432400000.0,0.066129,0.066635,0.066102,0.066402,4698.15,7776.0,2021-07-04 21:00:00
7,1625436000000.0,0.066398,0.066523,0.065725,0.065855,5433.988,8974.0,2021-07-04 22:00:00
8,1625439600000.0,0.065844,0.065928,0.065333,0.065822,4519.809,7976.0,2021-07-04 23:00:00
9,1625443200000.0,0.065813,0.06639,0.065806,0.066281,5495.291,8943.0,2021-07-05 00:00:00
10,1625446800000.0,0.06628,0.066545,0.06555,0.065598,6238.669,9850.0,2021-07-05 01:00:00
11,1625450400000.0,0.065582,0.0658,0.065426,0.065579,3664.948,5641.0,2021-07-05 02:00:00
12,1625454000000.0,0.065572,0.065944,0.065426,0.06593,3678.659,5331.0,2021-07-05 03:00:00
13,1625457600000.0,0.065927,0.066232,0.06587,0.066201,4728.874,7202.0,2021-07-05 04:00:00
14,1625461200000.0,0.066191,0.066264,0.06604,0.066158,3952.506,5022.0,2021-07-05 05:00:00
15,1625464800000.0,0.06618,0.066777,0.066102,0.066693,5321.787,9613.0,2021-07-05 06:00:00
16,1625468400000.0,0.066694,0.066726,0.066208,0.066381,3969.591,6685.0,2021-07-05 07:00:00
17,1625472000000.0,0.066381,0.066529,0.066165,0.066385,3064.604,4785.0,2021-07-05 08:00:00
18,1625475600000.0,0.066373,0.066559,0.06631,0.066442,2737.399,4449.0,2021-07-05 09:00:00
19,1625479200000.0,0.066441,0.0669,0.066432,0.066828,5590.502,8359.0,2021-07-05 10:00:00
20,1625482800000.0,0.066825,0.06695,0.065452,0.065753,10152.657,16591.0,2021-07-05 11:00:00
21,1625486400000.0,0.065754,0.066195,0.065493,0.066057,6166.517,8931.0,2021-07-05 12:00:00
22,1625490000000.0,0.066064,0.066242,0.06595,0.066166,4061.603,6544.0,2021-07-05 13:00:00
23,1625493600000.0,0.066172,0.066261,0.065645,0.066082,3955.082,6462.0,2021-07-05 14:00:00
24,1625497200000.0,0.066076,0.066107,0.06566,0.065689,3545.822,5790.0,2021-07-05 15:00:00
25,1625500800000.0,0.065686,0.065984,0.065628,0.065782,2716.392,4807.0,2021-07-05 16:00:00
26,1625504400000.0,0.065803,0.065859,0.064726,0.065648,10568.346,17188.0,2021-07-05 17:00:00
27,1625508000000.0,0.065659,0.065802,0.065324,0.065425,4780.115,7156.0,2021-07-05 18:00:00
28,1625511600000.0,0.065426,0.065857,0.065403,0.065799,3623.975,5623.0,2021-07-05 19:00:00
29,1625515200000.0,0.065802,0.065992,0.065381,0.065478,3999.929,6498.0,2021-07-05 20:00:00
30,1625518800000.0,0.065478,0.065726,0.065424,0.065708,1830.526,4036.0,2021-07-05 21:00:00
31,1625522400000.0,0.065698,0.065778,0.065462,0.065606,2025.861,4068.0,2021-07-05 22:00:00
32,1625526000000.0,0.065607,0.065811,0.065085,0.065179,5058.411,6864.0,2021-07-05 23:00:00
33,1625529600000.0,0.065196,0.065858,0.06508,0.065695,6696.147,10180.0,2021-07-06 00:00:00
34,1625533200000.0,0.065695,0.065911,0.065661,0.065719,3145.392,4742.0,2021-07-06 01:00:00
35,1625536800000.0,0.065725,0.06593,0.065527,0.065895,3417.568,4657.0,2021-07-06 02:00:00
36,1625540400000.0,0.065894,0.066131,0.06571,0.065973,4064.226,5629.0,2021-07-06 03:00:00
37,1625544000000.0,0.065977,0.066895,0.065924,0.06686,9551.493,17112.0,2021-07-06 04:00:00
38,1625547600000.0,0.066867,0.067034,0.066596,0.066673,5502.562,9055.0,2021-07-06 05:00:00
39,1625551200000.0,0.066675,0.0672,0.06667,0.066854,4851.47,8569.0,2021-07-06 06:00:00
40,1625554800000.0,0.066855,0.067077,0.066764,0.067014,4677.348,5780.0,2021-07-06 07:00:00
41,1625558400000.0,0.06701,0.067387,0.066906,0.06691,5599.43,9904.0,2021-07-06 08:00:00
42,1625562000000.0,0.066922,0.067006,0.066065,0.066671,9283.622,15482.0,2021-07-06 09:00:00
43,1625565600000.0,0.066671,0.067025,0.066522,0.066923,6297.469,9249.0,2021-07-06 10:00:00
44,1625569200000.0,0.066921,0.067506,0.066827,0.067314,6484.078,9993.0,2021-07-06 11:00:00
45,1625572800000.0,0.067321,0.068219,0.067272,0.067743,8682.427,15498.0,2021-07-06 12:00:00
46,1625576400000.0,0.067753,0.067862,0.06725,0.067431,5712.496,9701.0,2021-07-06 13:00:00
47,1625580000000.0,0.067449,0.067724,0.067188,0.06752,4524.551,6825.0,2021-07-06 14:00:00
48,1625583600000.0,0.067517,0.068048,0.067351,0.067716,3729.259,6681.0,2021-07-06 15:00:00
49,1625587200000.0,0.067743,0.06796,0.06755,0.067926,3564.31,5702.0,2021-07-06 16:00:00
50,1625590800000.0,0.067933,0.068484,0.067914,0.068337,8097.291,12594.0,2021-07-06 17:00:00
51,1625594400000.0,0.068338,0.068574,0.068224,0.068305,4872.298,8176.0,2021-07-06 18:00:00
52,1625598000000.0,0.068314,0.068464,0.068213,0.068418,3312.277,5244.0,2021-07-06 19:00:00
53,1625601600000.0,0.068417,0.068417,0.067928,0.06802,3539.472,5897.0,2021-07-06 20:00:00
54,1625605200000.0,0.068019,0.068022,0.067547,0.067751,3531.183,6313.0,2021-07-06 21:00:00
55,1625608800000.0,0.067753,0.067986,0.067721,0.067861,3000.662,5078.0,2021-07-06 22:00:00
56,1625612400000.0,0.067865,0.068028,0.067795,0.067864,2704.813,4260.0,2021-07-06 23:00:00
57,1625616000000.0,0.067863,0.068134,0.067475,0.067871,4127.355,7662.0,2021-07-07 00:00:00
58,1625619600000.0,0.067871,0.068189,0.0675,0.067733,5710.461,8561.0,2021-07-07 01:00:00
59,1625623200000.0,0.067736,0.068025,0.067589,0.067843,4333.372,5544.0,2021-07-07 02:00:00
60,1625626800000.0,0.067833,0.068111,0.067696,0.067923,7243.068,8010.0,2021-07-07 03:00:00
61,1625630400000.0,0.067922,0.069,0.067735,0.068917,13306.491,20059.0,2021-07-07 04:00:00
62,1625634000000.0,0.068925,0.069138,0.068412,0.068513,5809.217,9452.0,2021-07-07 05:00:00
63,1625637600000.0,0.06851,0.068747,0.068481,0.068637,4963.141,6630.0,2021-07-07 06:00:00
64,1625641200000.0,0.068643,0.068973,0.068209,0.068465,5528.358,8578.0,2021-07-07 07:00:00
65,1625644800000.0,0.068476,0.068752,0.068392,0.068477,4593.85,6634.0,2021-07-07 08:00:00
66,1625648400000.0,0.068482,0.068659,0.068255,0.068547,4073.605,5693.0,2021-07-07 09:00:00
67,1625652000000.0,0.068547,0.068699,0.068432,0.068541,3287.558,4803.0,2021-07-07 10:00:00
68,1625655600000.0,0.068536,0.068609,0.068381,0.068461,4115.792,5439.0,2021-07-07 11:00:00
69,1625659200000.0,0.068459,0.068531,0.068315,0.068368,4194.195,5669.0,2021-07-07 12:00:00
70,1625662800000.0,0.068378,0.068585,0.068318,0.068486,3480.433,5023.0,2021-07-07 13:00:00
71,1625666400000.0,0.068493,0.068731,0.067881,0.068019,7947.695,10158.0,2021-07-07 14:00:00
72,1625670000000.0,0.068019,0.068166,0.067415,0.067833,6422.616,10771.0,2021-07-07 15:00:00
73,1625673600000.0,0.067825,0.068143,0.067638,0.068039,3768.061,6314.0,2021-07-07 16:00:00
74,1625677200000.0,0.068067,0.068189,0.067956,0.068069,2280.36,3910.0,2021-07-07 17:00:00
75,1625680800000.0,0.068074,0.068237,0.068012,0.068207,3168.384,4358.0,2021-07-07 18:00:00
76,1625684400000.0,0.068205,0.068425,0.067873,0.068334,6633.16,7203.0,2021-07-07 19:00:00
77,1625688000000.0,0.068347,0.068432,0.068276,0.068414,2721.44,3809.0,2021-07-07 20:00:00
78,1625691600000.0,0.06841,0.068582,0.068136,0.068514,2455.029,5353.0,2021-07-07 21:00:00
79,1625695200000.0,0.068514,0.06853,0.067847,0.068048,4468.127,7255.0,2021-07-07 22:00:00
80,1625698800000.0,0.068043,0.068424,0.067971,0.068401,2511.988,4854.0,2021-07-07 23:00:00
81,1625702400000.0,0.068409,0.068887,0.06831,0.068336,6564.515,10738.0,2021-07-08 00:00:00
82,1625706000000.0,0.068325,0.068645,0.068277,0.06835,4173.997,5563.0,2021-07-08 01:00:00
83,1625709600000.0,0.068349,0.068507,0.068244,0.068389,3632.121,4567.0,2021-07-08 02:00:00
